row_off,col_off,width,height,label,filename,longitude,latitude
5184,7104,64,64,0,patch_r5184_c7104_lbl0.tif,107.55972180954112,30.836761019615366
5184,7168,64,64,0,patch_r5184_c7168_lbl0.tif,107.58005679678243,30.836318785690416
5184,7232,64,64,0,patch_r5184_c7232_lbl0.tif,107.60039156749744,30.835873052920068
5184,7424,64,64,0,patch_r5184_c7424_lbl0.tif,107.66139456345851,30.834514862016366
5184,7488,64,64,0,patch_r5184_c7488_lbl0.tif,107.68172845104273,30.834055134345917
5184,7552,64,64,1,patch_r5184_c7552_lbl1.tif,107.70206211358843,30.833591908072645
5184,7616,64,64,0,patch_r5184_c7616_lbl0.tif,107.72239554939348,30.833125183246125
5184,7680,64,64,0,patch_r5184_c7680_lbl0.tif,107.74272875675588,30.832654959916397
5184,8192,64,64,0,patch_r5184_c8192_lbl0.tif,107.90538598751859,30.828767233284342
5184,8256,64,64,0,patch_r5184_c8256_lbl0.tif,107.92571706232657,30.828265525736693
5184,8320,64,64,0,patch_r5184_c8320_lbl0.tif,107.9460478916784,30.82776032020624
5184,8384,64,64,0,patch_r5184_c8384_lbl0.tif,107.96637847387339,30.827251616747017
5184,8448,64,64,0,patch_r5184_c8448_lbl0.tif,107.98670880721099,30.82673941541355
5184,8512,64,64,0,patch_r5184_c8512_lbl0.tif,108.00703888999074,30.826223716260664
5184,8576,64,64,0,patch_r5184_c8576_lbl0.tif,108.02736872051234,30.82570451934354
5184,8640,64,64,0,patch_r5184_c8640_lbl0.tif,108.04769829707563,30.825181824717767
5184,8704,64,64,0,patch_r5184_c8704_lbl0.tif,108.0680276179805,30.8246556324393
5184,8768,64,64,0,patch_r5184_c8768_lbl0.tif,108.08835668152707,30.8241259425644
5184,8832,64,64,0,patch_r5184_c8832_lbl0.tif,108.10868548601553,30.823592755149825
5184,8896,64,64,0,patch_r5184_c8896_lbl0.tif,108.1290140297462,30.8230560702526
5184,8960,64,64,0,patch_r5184_c8960_lbl0.tif,108.14934231101954,30.82251588793022
5184,9024,64,64,1,patch_r5184_c9024_lbl1.tif,108.16967032813616,30.821972208240478
5184,9088,64,64,0,patch_r5184_c9088_lbl0.tif,108.18999807939679,30.82142503124144
5184,9152,64,64,0,patch_r5184_c9152_lbl0.tif,108.21032556310229,30.820874356991794
5184,9216,64,64,0,patch_r5184_c9216_lbl0.tif,108.23065277755362,30.820320185550383
5184,9280,64,64,1,patch_r5184_c9280_lbl1.tif,108.25097972105195,30.81976251697647
5184,9344,64,64,0,patch_r5184_c9344_lbl0.tif,108.27130639189853,30.819201351329827
5184,9408,64,64,1,patch_r5184_c9408_lbl1.tif,108.29163278839478,30.818636688670384
5184,9472,64,64,1,patch_r5184_c9472_lbl1.tif,108.31195890884224,30.81806852905863
5184,9536,64,64,1,patch_r5184_c9536_lbl1.tif,108.33228475154257,30.817496872555257
5184,9600,64,64,0,patch_r5184_c9600_lbl0.tif,108.3526103147976,30.816921719221487
5184,9664,64,64,1,patch_r5184_c9664_lbl1.tif,108.3729355969093,30.81634306911874
5184,9728,64,64,0,patch_r5184_c9728_lbl0.tif,108.39326059617976,30.81576092230906
5184,9792,64,64,1,patch_r5184_c9792_lbl1.tif,108.41358531091123,30.81517527885453
5184,9856,64,64,0,patch_r5184_c9856_lbl0.tif,108.43390973940609,30.814586138817855
5184,9920,64,64,1,patch_r5184_c9920_lbl1.tif,108.45423387996688,30.813993502262075
5184,9984,64,64,0,patch_r5184_c9984_lbl0.tif,108.47455773089628,30.813397369250556
5184,10048,64,64,0,patch_r5184_c10048_lbl0.tif,108.49488129049708,30.812797739846925
5184,10112,64,64,0,patch_r5184_c10112_lbl0.tif,108.51520455707228,30.812194614115427
5184,10176,64,64,1,patch_r5184_c10176_lbl1.tif,108.53552752892499,30.81158799212048
5184,10240,64,64,0,patch_r5184_c10240_lbl0.tif,108.55585020435844,30.81097787392692
5184,10304,64,64,0,patch_r5184_c10304_lbl0.tif,108.57617258167609,30.810364259600004
5184,10368,64,64,0,patch_r5184_c10368_lbl0.tif,108.59649465918146,30.809747149205307
5184,10432,64,64,1,patch_r5184_c10432_lbl1.tif,108.6168164351783,30.80912654280882
5184,10496,64,64,0,patch_r5184_c10496_lbl0.tif,108.63713790797043,30.80850244047683
5184,10560,64,64,0,patch_r5184_c10560_lbl0.tif,108.6574590758619,30.807874842276107
5184,10624,64,64,1,patch_r5184_c10624_lbl1.tif,108.67777993715684,30.807243748273667
5184,10688,64,64,0,patch_r5184_c10688_lbl0.tif,108.6981004901596,30.806609158536915
5184,10752,64,64,0,patch_r5184_c10752_lbl0.tif,108.71842073317467,30.80597107313371
5184,10816,64,64,0,patch_r5184_c10816_lbl0.tif,108.73874066450666,30.805329492132284
5184,10880,64,64,0,patch_r5184_c10880_lbl0.tif,108.75906028246035,30.804684415601077
5184,10944,64,64,0,patch_r5184_c10944_lbl0.tif,108.77937958534069,30.804035843609082
5184,11008,64,64,0,patch_r5184_c11008_lbl0.tif,108.79969857145282,30.80338377622561
5184,11072,64,64,0,patch_r5184_c11072_lbl0.tif,108.82001723910197,30.802728213520258
5184,11136,64,64,0,patch_r5184_c11136_lbl0.tif,108.84033558659355,30.80206915556308
5184,11200,64,64,1,patch_r5184_c11200_lbl1.tif,108.86065361223318,30.80140660242442
5184,11264,64,64,0,patch_r5184_c11264_lbl0.tif,108.88097131432659,30.80074055417512
5184,11328,64,64,0,patch_r5184_c11328_lbl0.tif,108.90128869117969,30.800071010886274
5184,11392,64,64,0,patch_r5184_c11392_lbl0.tif,108.92160574109852,30.79939797262945
5184,11456,64,64,0,patch_r5184_c11456_lbl0.tif,108.94192246238936,30.798721439476417
5184,11520,64,64,0,patch_r5184_c11520_lbl0.tif,108.96223885335858,30.798041411499472
5184,11584,64,64,0,patch_r5184_c11584_lbl0.tif,108.98255491231278,30.797357888771266
5184,11648,64,64,0,patch_r5184_c11648_lbl0.tif,109.00287063755863,30.796670871364704
5184,11712,64,64,0,patch_r5184_c11712_lbl0.tif,109.0231860274031,30.79598035935319
5184,11776,64,64,0,patch_r5184_c11776_lbl0.tif,109.04350108015322,30.795286352810347
5184,11840,64,64,0,patch_r5184_c11840_lbl0.tif,109.06381579411622,30.794588851810346
5184,11904,64,64,0,patch_r5184_c11904_lbl0.tif,109.08413016759954,30.793887856427617
5184,11968,64,64,0,patch_r5184_c11968_lbl0.tif,109.10444419891071,30.793183366737004
5184,12032,64,64,0,patch_r5184_c12032_lbl0.tif,109.12475788635753,30.792475382813656
5184,12096,64,64,0,patch_r5184_c12096_lbl0.tif,109.14507122824789,30.791763904733184
5184,12160,64,64,0,patch_r5184_c12160_lbl0.tif,109.16538422288988,30.79104893257143
5184,12224,64,64,0,patch_r5184_c12224_lbl0.tif,109.18569686859179,30.790330466404757
5184,12288,64,64,0,patch_r5184_c12288_lbl0.tif,109.20600916366205,30.789608506309758
5184,12352,64,64,0,patch_r5184_c12352_lbl0.tif,109.2263211064093,30.788883052363587
5184,12416,64,64,0,patch_r5184_c12416_lbl0.tif,109.24663269514231,30.788154104643482
5184,12480,64,64,0,patch_r5184_c12480_lbl0.tif,109.26694392817008,30.787421663227313
5184,12544,64,64,0,patch_r5184_c12544_lbl0.tif,109.28725480380173,30.786685728193174
5184,12608,64,64,0,patch_r5184_c12608_lbl0.tif,109.30756532034661,30.785946299619585
5184,12672,64,64,0,patch_r5184_c12672_lbl0.tif,109.32787547611423,30.785203377585397
5184,12736,64,64,0,patch_r5184_c12736_lbl0.tif,109.3481852694143,30.7844569621698
5184,12800,64,64,0,patch_r5184_c12800_lbl0.tif,109.36849469855665,30.783707053452467
5184,12864,64,64,0,patch_r5184_c12864_lbl0.tif,109.38880376185138,30.7829536515134
5184,12928,64,64,0,patch_r5184_c12928_lbl0.tif,109.4091124576087,30.78219675643283
5184,12992,64,64,0,patch_r5184_c12992_lbl0.tif,109.42942078413907,30.78143636829147
5184,13056,64,64,1,patch_r5184_c13056_lbl1.tif,109.44972873975307,30.78067248717044
5184,13120,64,64,1,patch_r5184_c13120_lbl1.tif,109.47003632276149,30.77990511315114
5184,13184,64,64,0,patch_r5184_c13184_lbl0.tif,109.49034353147533,30.779134246315405
5184,13248,64,64,0,patch_r5184_c13248_lbl0.tif,109.51065036420574,30.778359886745342
5184,13312,64,64,0,patch_r5184_c13312_lbl0.tif,109.53095681926412,30.77758203452363
5184,13376,64,64,0,patch_r5184_c13376_lbl0.tif,109.55126289496195,30.776800689733
5184,13440,64,64,0,patch_r5184_c13440_lbl0.tif,109.57156858961103,30.776015852456787
5184,13504,64,64,0,patch_r5184_c13504_lbl0.tif,109.59187390152324,30.775227522778653
5184,13568,64,64,0,patch_r5184_c13568_lbl0.tif,109.61217882901074,30.774435700782522
5184,13632,64,64,0,patch_r5184_c13632_lbl0.tif,109.63248337038581,30.773640386552877
5184,13696,64,64,0,patch_r5184_c13696_lbl0.tif,109.65278752396098,30.77284158017436
5248,6976,64,64,0,patch_r5248_c6976_lbl0.tif,107.51853521358127,30.820553849211894
5248,7040,64,64,1,patch_r5248_c7040_lbl1.tif,107.53886646707028,30.820118689018223
5248,7104,64,64,0,patch_r5248_c7104_lbl0.tif,107.55919750756951,30.819680030493306
5248,7168,64,64,0,patch_r5248_c7168_lbl0.tif,107.57952833337716,30.819237873684056
5248,7232,64,64,0,patch_r5248_c7232_lbl0.tif,107.59985894279147,30.81879221863779
5248,7296,64,64,0,patch_r5248_c7296_lbl0.tif,107.6201893341108,30.818343065402324
5248,7424,64,64,0,patch_r5248_c7424_lbl0.tif,107.66084945565866,30.817434264556272
5248,7488,64,64,0,patch_r5248_c7488_lbl0.tif,107.68117918248447,30.816974617043012
5248,7552,64,64,1,patch_r5248_c7552_lbl1.tif,107.70150868440993,30.816511471535037
5248,7616,64,64,0,patch_r5248_c7616_lbl0.tif,107.72183795973396,30.816044828081868
5248,7680,64,64,0,patch_r5248_c7680_lbl0.tif,107.74216700675562,30.815574686733584
5248,7808,64,64,0,patch_r5248_c7808_lbl0.tif,107.78282440908856,30.81462391055293
5248,8128,64,64,0,patch_r5248_c8128_lbl0.tif,107.88446380058487,30.81218576050301
5248,8192,64,64,0,patch_r5248_c8192_lbl0.tif,107.90479095996713,30.811687637835615
5248,8256,64,64,0,patch_r5248_c8256_lbl0.tif,107.9251178757437,30.811186017739278
5248,8320,64,64,1,patch_r5248_c8320_lbl1.tif,107.94544454621479,30.810680900267666
5248,8384,64,64,0,patch_r5248_c8384_lbl0.tif,107.96577096968078,30.81017228547467
5248,8448,64,64,0,patch_r5248_c8448_lbl0.tif,107.98609714444214,30.809660173414862
5248,8512,64,64,0,patch_r5248_c8512_lbl0.tif,108.00642306879948,30.809144564142915
5248,8576,64,64,0,patch_r5248_c8576_lbl0.tif,108.02674874105352,30.808625457713994
5248,8640,64,64,0,patch_r5248_c8640_lbl0.tif,108.04707415950514,30.808102854183677
5248,8704,64,64,0,patch_r5248_c8704_lbl0.tif,108.0673993224553,30.80757675360777
5248,8768,64,64,0,patch_r5248_c8768_lbl0.tif,108.08772422820512,30.807047156042582
5248,8832,64,64,0,patch_r5248_c8832_lbl0.tif,108.10804887505584,30.806514061544767
5248,8896,64,64,0,patch_r5248_c8896_lbl0.tif,108.12837326130885,30.80597747017131
5248,8960,64,64,0,patch_r5248_c8960_lbl0.tif,108.14869738526563,30.80543738197949
5248,9024,64,64,0,patch_r5248_c9024_lbl0.tif,108.16902124522782,30.804893797027198
5248,9088,64,64,0,patch_r5248_c9088_lbl0.tif,108.18934483949721,30.804346715372454
5248,9152,64,64,0,patch_r5248_c9152_lbl0.tif,108.20966816637568,30.803796137073856
5248,9216,64,64,0,patch_r5248_c9216_lbl0.tif,108.22999122416525,30.803242062190105
5248,9280,64,64,0,patch_r5248_c9280_lbl0.tif,108.25031401116813,30.80268449078055
5248,9344,64,64,0,patch_r5248_c9344_lbl0.tif,108.27063652568658,30.802123422904803
5248,9408,64,64,1,patch_r5248_c9408_lbl1.tif,108.2909587660231,30.801558858622727
5248,9472,64,64,0,patch_r5248_c9472_lbl0.tif,108.31128073048022,30.80099079799474
5248,9536,64,64,0,patch_r5248_c9536_lbl0.tif,108.3316024173607,30.800419241081503
5248,9600,64,64,0,patch_r5248_c9600_lbl0.tif,108.35192382496736,30.799844187944217
5248,9664,64,64,0,patch_r5248_c9664_lbl0.tif,108.37224495160322,30.79926563864424
5248,9728,64,64,0,patch_r5248_c9728_lbl0.tif,108.39256579557143,30.79868359324338
5248,9792,64,64,1,patch_r5248_c9792_lbl1.tif,108.41288635517526,30.798098051803866
5248,9856,64,64,0,patch_r5248_c9856_lbl0.tif,108.43320662871815,30.797509014388293
5248,9920,64,64,1,patch_r5248_c9920_lbl1.tif,108.45352661450363,30.796916481059526
5248,9984,64,64,1,patch_r5248_c9984_lbl1.tif,108.47384631083546,30.796320451880916
5248,10048,64,64,0,patch_r5248_c10048_lbl0.tif,108.49416571601746,30.795720926916108
5248,10112,64,64,0,patch_r5248_c10112_lbl0.tif,108.51448482835367,30.795117906229223
5248,10176,64,64,0,patch_r5248_c10176_lbl0.tif,108.53480364614822,30.794511389884562
5248,10240,64,64,0,patch_r5248_c10240_lbl0.tif,108.5551221677054,30.79390137794696
5248,10304,64,64,0,patch_r5248_c10304_lbl0.tif,108.57544039132969,30.793287870481628
5248,10368,64,64,0,patch_r5248_c10368_lbl0.tif,108.59575831532568,30.792670867554026
5248,10432,64,64,0,patch_r5248_c10432_lbl0.tif,108.61607593799809,30.79205036923004
5248,10496,64,64,0,patch_r5248_c10496_lbl0.tif,108.63639325765185,30.79142637557594
5248,10560,64,64,0,patch_r5248_c10560_lbl0.tif,108.656710272592,30.790798886658436
5248,10624,64,64,0,patch_r5248_c10624_lbl0.tif,108.67702698112375,30.790167902544404
5248,10688,64,64,0,patch_r5248_c10688_lbl0.tif,108.69734338155244,30.7895334233013
5248,10752,64,64,0,patch_r5248_c10752_lbl0.tif,108.71765947218361,30.78889544899686
5248,10816,64,64,0,patch_r5248_c10816_lbl0.tif,108.73797525132291,30.78825397969916
5248,10880,64,64,1,patch_r5248_c10880_lbl1.tif,108.75829071727615,30.787609015476722
5248,10944,64,64,0,patch_r5248_c10944_lbl0.tif,108.77860586834936,30.786960556398395
5248,11008,64,64,0,patch_r5248_c11008_lbl0.tif,108.79892070284865,30.786308602533293
5248,11072,64,64,0,patch_r5248_c11072_lbl0.tif,108.81923521908031,30.785653153951124
5248,11136,64,64,0,patch_r5248_c11136_lbl0.tif,108.83954941535082,30.784994210721827
5248,11200,64,64,0,patch_r5248_c11200_lbl0.tif,108.85986328996678,30.784331772915685
5248,11264,64,64,0,patch_r5248_c11264_lbl0.tif,108.88017684123497,30.783665840603334
5248,11328,64,64,0,patch_r5248_c11328_lbl0.tif,108.90049006746236,30.78299641385601
5248,11392,64,64,0,patch_r5248_c11392_lbl0.tif,108.92080296695603,30.78232349274498
5248,11456,64,64,0,patch_r5248_c11456_lbl0.tif,108.94111553802325,30.781647077342093
5248,11520,64,64,1,patch_r5248_c11520_lbl1.tif,108.96142777897147,30.78096716771955
5248,11584,64,64,0,patch_r5248_c11584_lbl0.tif,108.98173968810826,30.780283763949857
5248,11648,64,64,0,patch_r5248_c11648_lbl0.tif,109.00205126374144,30.77959686610594
5248,11712,64,64,0,patch_r5248_c11712_lbl0.tif,109.02236250417889,30.778906474261046
5248,11776,64,64,0,patch_r5248_c11776_lbl0.tif,109.04267340772873,30.77821258848879
5248,11840,64,64,0,patch_r5248_c11840_lbl0.tif,109.06298397269921,30.77751520886321
5248,11904,64,64,0,patch_r5248_c11904_lbl0.tif,109.08329419739881,30.776814335458678
5248,11968,64,64,0,patch_r5248_c11968_lbl0.tif,109.10360408013614,30.77610996834998
5248,12032,64,64,0,patch_r5248_c12032_lbl0.tif,109.12391361921993,30.775402107612145
5248,12096,64,64,0,patch_r5248_c12096_lbl0.tif,109.1442228129592,30.77469075332076
5248,12160,64,64,0,patch_r5248_c12160_lbl0.tif,109.16453165966303,30.773975905551506
5248,12224,64,64,0,patch_r5248_c12224_lbl0.tif,109.18484015764074,30.773257564380756
5248,12288,64,64,0,patch_r5248_c12288_lbl0.tif,109.20514830520179,30.772535729885035
5248,12352,64,64,0,patch_r5248_c12352_lbl0.tif,109.22545610065586,30.771810402141327
5248,12416,64,64,0,patch_r5248_c12416_lbl0.tif,109.24576354231277,30.77108158122687
5248,12480,64,64,1,patch_r5248_c12480_lbl1.tif,109.2660706284825,30.77034926721936
5248,12544,64,64,0,patch_r5248_c12544_lbl0.tif,109.28637735747526,30.76961346019693
5248,12608,64,64,0,patch_r5248_c12608_lbl0.tif,109.30668372760142,30.768874160237917
5248,12672,64,64,0,patch_r5248_c12672_lbl0.tif,109.32698973717149,30.76813136742114
5248,12736,64,64,0,patch_r5248_c12736_lbl0.tif,109.34729538449622,30.767385081825758
5248,12800,64,64,0,patch_r5248_c12800_lbl0.tif,109.36760066788652,30.766635303531277
5248,12864,64,64,0,patch_r5248_c12864_lbl0.tif,109.38790558565344,30.765882032617572
5248,12928,64,64,0,patch_r5248_c12928_lbl0.tif,109.4082101361083,30.765125269164873
5248,12992,64,64,0,patch_r5248_c12992_lbl0.tif,109.4285143175625,30.76436501325389
5248,13056,64,64,0,patch_r5248_c13056_lbl0.tif,109.44881812832773,30.763601264965473
5248,13120,64,64,0,patch_r5248_c13120_lbl0.tif,109.4691215667158,30.76283402438113
5248,13184,64,64,0,patch_r5248_c13184_lbl0.tif,109.48942463103869,30.762063291582418
5248,13248,64,64,0,patch_r5248_c13248_lbl0.tif,109.50972731960863,30.761289066651575
5248,13312,64,64,0,patch_r5248_c13312_lbl0.tif,109.530029630738,30.76051134967094
5248,13376,64,64,0,patch_r5248_c13376_lbl0.tif,109.5503315627394,30.759730140723395
5248,13440,64,64,0,patch_r5248_c13440_lbl0.tif,109.57063311392555,30.758945439892045
5248,13504,64,64,0,patch_r5248_c13504_lbl0.tif,109.59093428260942,30.75815724726046
5248,13568,64,64,0,patch_r5248_c13568_lbl0.tif,109.61123506710418,30.757365562912636
5248,13632,64,64,0,patch_r5248_c13632_lbl0.tif,109.63153546572315,30.756570386932797
5312,6912,64,64,0,patch_r5312_c6912_lbl0.tif,107.49769214150697,30.803903772041615
5312,6976,64,64,0,patch_r5312_c6976_lbl0.tif,107.51801944615956,30.80347218545371
5312,7040,64,64,0,patch_r5312_c7040_lbl0.tif,107.53834653965404,30.803037101095956
5312,7104,64,64,1,patch_r5312_c7104_lbl1.tif,107.55867342028954,30.802598519014964
5312,7168,64,64,0,patch_r5312_c7168_lbl0.tif,107.57900008636524,30.80215643925755
5312,7232,64,64,0,patch_r5312_c7232_lbl0.tif,107.59932653618047,30.801710861871126
5312,7296,64,64,0,patch_r5312_c7296_lbl0.tif,107.61965276803463,30.80126178690324
5312,7360,64,64,0,patch_r5312_c7360_lbl0.tif,107.63997878022727,30.80080921440192
5312,7424,64,64,1,patch_r5312_c7424_lbl1.tif,107.66030457105798,30.800353144415638
5312,7488,64,64,0,patch_r5312_c7488_lbl0.tif,107.68063013882657,30.79989357699312
5312,7552,64,64,1,patch_r5312_c7552_lbl1.tif,107.70095548183286,30.799430512183545
5312,7616,64,64,0,patch_r5312_c7616_lbl0.tif,107.72128059837685,30.798963950036413
5312,7680,64,64,0,patch_r5312_c7680_lbl0.tif,107.7416054867586,30.79849389060162
5312,7744,64,64,0,patch_r5312_c7744_lbl0.tif,107.76193014527834,30.798020333929447
5312,7808,64,64,0,patch_r5312_c7808_lbl0.tif,107.78225457223637,30.797543280070464
5312,7872,64,64,0,patch_r5312_c7872_lbl0.tif,107.80257876593313,30.79706272907569
5312,8064,64,64,0,patch_r5312_c8064_lbl0.tif,107.86354993046191,30.79560009379246
5312,8128,64,64,0,patch_r5312_c8128_lbl0.tif,107.88387317412031,30.795105554772114
5312,8192,64,64,0,patch_r5312_c8192_lbl0.tif,107.90419617602139,30.794607518876596
5312,8256,64,64,0,patch_r5312_c8256_lbl0.tif,107.92451893446629,30.794105986159206
5312,8320,64,64,0,patch_r5312_c8320_lbl0.tif,107.9448414477563,30.793600956673412
5312,8384,64,64,0,patch_r5312_c8384_lbl0.tif,107.96516371419281,30.793092430473322
5312,8448,64,64,0,patch_r5312_c8448_lbl0.tif,107.98548573207734,30.792580407613226
5312,8512,64,64,0,patch_r5312_c8512_lbl0.tif,108.00580749971154,30.792064888147785
5312,8576,64,64,0,patch_r5312_c8576_lbl0.tif,108.02612901539716,30.79154587213219
5312,8640,64,64,0,patch_r5312_c8640_lbl0.tif,108.04645027743612,30.79102335962189
5312,8704,64,64,1,patch_r5312_c8704_lbl1.tif,108.06677128413045,30.790497350672634
5312,8768,64,64,0,patch_r5312_c8768_lbl0.tif,108.08709203378228,30.789967845340726
5312,8832,64,64,0,patch_r5312_c8832_lbl0.tif,108.1074125246939,30.789434843682645
5312,8896,64,64,0,patch_r5312_c8896_lbl0.tif,108.12773275516774,30.788898345755467
5312,8960,64,64,0,patch_r5312_c8960_lbl0.tif,108.14805272350632,30.788358351616395
5312,9024,64,64,0,patch_r5312_c9024_lbl0.tif,108.16837242801233,30.787814861323106
5312,9088,64,64,0,patch_r5312_c9088_lbl0.tif,108.18869186698856,30.787267874933757
5312,9152,64,64,1,patch_r5312_c9152_lbl1.tif,108.20901103873797,30.786717392506652
5312,9216,64,64,0,patch_r5312_c9216_lbl0.tif,108.22932994156362,30.786163414100724
5312,9280,64,64,0,patch_r5312_c9280_lbl0.tif,108.24964857376872,30.785605939774992
5312,9344,64,64,0,patch_r5312_c9344_lbl0.tif,108.26996693365662,30.78504496958916
5312,9408,64,64,0,patch_r5312_c9408_lbl0.tif,108.29028501953081,30.784480503603028
5312,9472,64,64,0,patch_r5312_c9472_lbl0.tif,108.3106028296949,30.7839125418769
5312,9536,64,64,0,patch_r5312_c9536_lbl0.tif,108.33092036245264,30.783341084471385
5312,9600,64,64,0,patch_r5312_c9600_lbl0.tif,108.35123761610795,30.782766131447634
5312,9664,64,64,0,patch_r5312_c9664_lbl0.tif,108.37155458896486,30.78218768286683
5312,9728,64,64,0,patch_r5312_c9728_lbl0.tif,108.39187127932752,30.78160573879095
5312,9792,64,64,0,patch_r5312_c9792_lbl0.tif,108.41218768550027,30.781020299281984
5312,9856,64,64,0,patch_r5312_c9856_lbl0.tif,108.4325038057876,30.780431364402485
5312,9920,64,64,0,patch_r5312_c9920_lbl0.tif,108.45281963849409,30.77983893421531
5312,9984,64,64,0,patch_r5312_c9984_lbl0.tif,108.47313518192449,30.779243008783684
5312,10048,64,64,0,patch_r5312_c10048_lbl0.tif,108.49345043438367,30.778643588171267
5312,10112,64,64,0,patch_r5312_c10112_lbl0.tif,108.51376539417674,30.778040672441946
5312,10176,64,64,0,patch_r5312_c10176_lbl0.tif,108.53408005960884,30.777434261660158
5312,10240,64,64,0,patch_r5312_c10240_lbl0.tif,108.55439442898532,30.776824355890614
5312,10304,64,64,0,patch_r5312_c10304_lbl0.tif,108.57470850061164,30.776210955198323
5312,10368,64,64,0,patch_r5312_c10368_lbl0.tif,108.59502227279347,30.775594059648807
5312,10432,64,64,0,patch_r5312_c10432_lbl0.tif,108.61533574383658,30.7749736693079
5312,10496,64,64,0,patch_r5312_c10496_lbl0.tif,108.6356489120469,30.77434978424179
5312,10560,64,64,0,patch_r5312_c10560_lbl0.tif,108.65596177573053,30.773722404516974
5312,10624,64,64,0,patch_r5312_c10624_lbl0.tif,108.6762743331937,30.773091530200446
5312,10688,64,64,0,patch_r5312_c10688_lbl0.tif,108.69658658274282,30.772457161359547
5312,10752,64,64,1,patch_r5312_c10752_lbl1.tif,108.71689852268442,30.77181929806188
5312,10816,64,64,0,patch_r5312_c10816_lbl0.tif,108.73721015132521,30.77117794037546
5312,10880,64,64,0,patch_r5312_c10880_lbl0.tif,108.75752146697205,30.770533088368815
5312,10944,64,64,0,patch_r5312_c10944_lbl0.tif,108.77783246793196,30.769884742110605
5312,11008,64,64,0,patch_r5312_c11008_lbl0.tif,108.79814315251211,30.769232901670044
5312,11072,64,64,0,patch_r5312_c11072_lbl0.tif,108.81845351901985,30.768577567116566
5312,11136,64,64,0,patch_r5312_c11136_lbl0.tif,108.83876356576265,30.767918738520134
5312,11200,64,64,0,patch_r5312_c11200_lbl0.tif,108.85907329104816,30.767256415950992
5312,11264,64,64,0,patch_r5312_c11264_lbl0.tif,108.87938269318421,30.766590599479716
5312,11328,64,64,0,patch_r5312_c11328_lbl0.tif,108.89969177047878,30.765921289177353
5312,11392,64,64,0,patch_r5312_c11392_lbl0.tif,108.92000052124001,30.765248485115197
5312,11456,64,64,0,patch_r5312_c11456_lbl0.tif,108.94030894377619,30.764572187365015
5312,11520,64,64,0,patch_r5312_c11520_lbl0.tif,108.96061703639579,30.763892395998926
5312,11584,64,64,0,patch_r5312_c11584_lbl0.tif,108.98092479740744,30.7632091110893
5312,11648,64,64,0,patch_r5312_c11648_lbl0.tif,109.00123222511995,30.762522332709057
5312,11712,64,64,0,patch_r5312_c11712_lbl0.tif,109.0215393178423,30.76183206093129
5312,11776,64,64,0,patch_r5312_c11776_lbl0.tif,109.04184607388358,30.761138295829653
5312,11840,64,64,0,patch_r5312_c11840_lbl0.tif,109.06215249155315,30.760441037478063
5312,11904,64,64,0,patch_r5312_c11904_lbl0.tif,109.08245856916042,30.759740285950837
5312,11968,64,64,0,patch_r5312_c11968_lbl0.tif,109.10276430501509,30.759036041322556
5312,12032,64,64,0,patch_r5312_c12032_lbl0.tif,109.12306969742693,30.75832830366831
5312,12096,64,64,0,patch_r5312_c12096_lbl0.tif,109.14337474470595,30.7576170730635
5312,12160,64,64,0,patch_r5312_c12160_lbl0.tif,109.16367944516232,30.756902349583903
5312,12224,64,64,0,patch_r5312_c12224_lbl0.tif,109.18398379710634,30.75618413330563
5312,12288,64,64,0,patch_r5312_c12288_lbl0.tif,109.20428779884855,30.755462424305183
5312,12352,64,64,0,patch_r5312_c12352_lbl0.tif,109.22459144869961,30.754737222659507
5312,12416,64,64,0,patch_r5312_c12416_lbl0.tif,109.2448947449704,30.754008528445723
5312,12480,64,64,0,patch_r5312_c12480_lbl0.tif,109.26519768597194,30.753276341741522
5312,12544,64,64,0,patch_r5312_c12544_lbl0.tif,109.28550027001546,30.752540662624824
5312,12608,64,64,0,patch_r5312_c12608_lbl0.tif,109.30580249541232,30.75180149117396
5312,12672,64,64,0,patch_r5312_c12672_lbl0.tif,109.32610436047413,30.751058827467716
5312,12736,64,64,0,patch_r5312_c12736_lbl0.tif,109.34640586351263,30.750312671585014
5312,12800,64,64,0,patch_r5312_c12800_lbl0.tif,109.36670700283976,30.749563023605425
5312,12864,64,64,0,patch_r5312_c12864_lbl0.tif,109.38700777676762,30.748809883608693
5312,12928,64,64,0,patch_r5312_c12928_lbl0.tif,109.40730818360854,30.748053251675028
5312,12992,64,64,0,patch_r5312_c12992_lbl0.tif,109.42760822167497,30.747293127884944
5312,13056,64,64,0,patch_r5312_c13056_lbl0.tif,109.44790788927959,30.746529512319313
5312,13120,64,64,0,patch_r5312_c13120_lbl0.tif,109.46820718473528,30.74576240505941
5312,13184,64,64,1,patch_r5312_c13184_lbl1.tif,109.48850610635505,30.744991806186903
5312,13248,64,64,0,patch_r5312_c13248_lbl0.tif,109.50880465245213,30.744217715783748
5312,13312,64,64,0,patch_r5312_c13312_lbl0.tif,109.52910282133993,30.74344013393236
5312,13376,64,64,0,patch_r5312_c13376_lbl0.tif,109.54940061133209,30.74265906071542
5312,13440,64,64,0,patch_r5312_c13440_lbl0.tif,109.56969802074236,30.741874496216067
5312,13504,64,64,0,patch_r5312_c13504_lbl0.tif,109.58999504788476,30.74108644051773
5312,13568,64,64,0,patch_r5312_c13568_lbl0.tif,109.61029169107343,30.74029489370426
