row_off,col_off,width,height,label,filename
2304,14080,64,64,0,patch_r2304_c14080_lbl0.tif
2304,14144,64,64,0,patch_r2304_c14144_lbl0.tif
2368,9792,64,64,0,patch_r2368_c9792_lbl0.tif
2368,9856,64,64,0,patch_r2368_c9856_lbl0.tif
2368,9920,64,64,1,patch_r2368_c9920_lbl1.tif
2368,9984,64,64,0,patch_r2368_c9984_lbl0.tif
2368,10048,64,64,0,patch_r2368_c10048_lbl0.tif
2368,10112,64,64,0,patch_r2368_c10112_lbl0.tif
2368,10176,64,64,0,patch_r2368_c10176_lbl0.tif
2368,10240,64,64,0,patch_r2368_c10240_lbl0.tif
2368,10304,64,64,0,patch_r2368_c10304_lbl0.tif
2368,10368,64,64,0,patch_r2368_c10368_lbl0.tif
2368,10432,64,64,0,patch_r2368_c10432_lbl0.tif
2368,10496,64,64,1,patch_r2368_c10496_lbl1.tif
2368,10560,64,64,0,patch_r2368_c10560_lbl0.tif
2368,10624,64,64,0,patch_r2368_c10624_lbl0.tif
2368,10688,64,64,0,patch_r2368_c10688_lbl0.tif
2368,10752,64,64,1,patch_r2368_c10752_lbl1.tif
2368,10816,64,64,0,patch_r2368_c10816_lbl0.tif
2368,10880,64,64,0,patch_r2368_c10880_lbl0.tif
2368,10944,64,64,0,patch_r2368_c10944_lbl0.tif
2368,11008,64,64,0,patch_r2368_c11008_lbl0.tif
2368,11072,64,64,0,patch_r2368_c11072_lbl0.tif
2368,11136,64,64,0,patch_r2368_c11136_lbl0.tif
2368,11200,64,64,0,patch_r2368_c11200_lbl0.tif
2368,11264,64,64,0,patch_r2368_c11264_lbl0.tif
2368,11328,64,64,0,patch_r2368_c11328_lbl0.tif
2368,11392,64,64,0,patch_r2368_c11392_lbl0.tif
2368,12032,64,64,0,patch_r2368_c12032_lbl0.tif
2368,12096,64,64,0,patch_r2368_c12096_lbl0.tif
2368,12160,64,64,0,patch_r2368_c12160_lbl0.tif
2368,12224,64,64,0,patch_r2368_c12224_lbl0.tif
2368,12288,64,64,0,patch_r2368_c12288_lbl0.tif
2368,12352,64,64,0,patch_r2368_c12352_lbl0.tif
2368,12416,64,64,0,patch_r2368_c12416_lbl0.tif
2368,12480,64,64,0,patch_r2368_c12480_lbl0.tif
2368,12544,64,64,0,patch_r2368_c12544_lbl0.tif
2368,12608,64,64,0,patch_r2368_c12608_lbl0.tif
2368,12672,64,64,0,patch_r2368_c12672_lbl0.tif
2368,12736,64,64,0,patch_r2368_c12736_lbl0.tif
2368,12800,64,64,0,patch_r2368_c12800_lbl0.tif
2368,12864,64,64,0,patch_r2368_c12864_lbl0.tif
2368,12928,64,64,0,patch_r2368_c12928_lbl0.tif
2368,12992,64,64,0,patch_r2368_c12992_lbl0.tif
2368,13056,64,64,0,patch_r2368_c13056_lbl0.tif
2368,13120,64,64,0,patch_r2368_c13120_lbl0.tif
2368,13184,64,64,0,patch_r2368_c13184_lbl0.tif
2368,13248,64,64,0,patch_r2368_c13248_lbl0.tif
2368,13312,64,64,0,patch_r2368_c13312_lbl0.tif
2368,13376,64,64,0,patch_r2368_c13376_lbl0.tif
2368,13440,64,64,0,patch_r2368_c13440_lbl0.tif
2368,13504,64,64,0,patch_r2368_c13504_lbl0.tif
2368,13568,64,64,0,patch_r2368_c13568_lbl0.tif
2368,13632,64,64,0,patch_r2368_c13632_lbl0.tif
2368,13696,64,64,0,patch_r2368_c13696_lbl0.tif
2368,13952,64,64,0,patch_r2368_c13952_lbl0.tif
2368,14016,64,64,0,patch_r2368_c14016_lbl0.tif
2368,14080,64,64,0,patch_r2368_c14080_lbl0.tif
2368,14144,64,64,0,patch_r2368_c14144_lbl0.tif
2368,14208,64,64,0,patch_r2368_c14208_lbl0.tif
2432,9856,64,64,0,patch_r2432_c9856_lbl0.tif
2432,9920,64,64,0,patch_r2432_c9920_lbl0.tif
2432,9984,64,64,0,patch_r2432_c9984_lbl0.tif
2432,10048,64,64,0,patch_r2432_c10048_lbl0.tif
2432,10112,64,64,0,patch_r2432_c10112_lbl0.tif
2432,10176,64,64,0,patch_r2432_c10176_lbl0.tif
2432,10240,64,64,0,patch_r2432_c10240_lbl0.tif
2432,10304,64,64,0,patch_r2432_c10304_lbl0.tif
2432,10368,64,64,0,patch_r2432_c10368_lbl0.tif
2432,10432,64,64,1,patch_r2432_c10432_lbl1.tif
2432,10496,64,64,0,patch_r2432_c10496_lbl0.tif
2432,10560,64,64,0,patch_r2432_c10560_lbl0.tif
2432,10624,64,64,0,patch_r2432_c10624_lbl0.tif
2432,10688,64,64,0,patch_r2432_c10688_lbl0.tif
2432,10752,64,64,0,patch_r2432_c10752_lbl0.tif
2432,10816,64,64,0,patch_r2432_c10816_lbl0.tif
2432,10880,64,64,0,patch_r2432_c10880_lbl0.tif
2432,10944,64,64,0,patch_r2432_c10944_lbl0.tif
2432,11008,64,64,0,patch_r2432_c11008_lbl0.tif
2432,11072,64,64,0,patch_r2432_c11072_lbl0.tif
2432,11136,64,64,0,patch_r2432_c11136_lbl0.tif
2432,11200,64,64,0,patch_r2432_c11200_lbl0.tif
2432,11264,64,64,1,patch_r2432_c11264_lbl1.tif
2432,11328,64,64,0,patch_r2432_c11328_lbl0.tif
2432,11392,64,64,0,patch_r2432_c11392_lbl0.tif
2432,11456,64,64,0,patch_r2432_c11456_lbl0.tif
2432,11520,64,64,0,patch_r2432_c11520_lbl0.tif
2432,11584,64,64,0,patch_r2432_c11584_lbl0.tif
2432,11648,64,64,0,patch_r2432_c11648_lbl0.tif
2432,11712,64,64,0,patch_r2432_c11712_lbl0.tif
2432,11776,64,64,0,patch_r2432_c11776_lbl0.tif
2432,11968,64,64,0,patch_r2432_c11968_lbl0.tif
2432,12032,64,64,0,patch_r2432_c12032_lbl0.tif
2432,12096,64,64,0,patch_r2432_c12096_lbl0.tif
2432,12160,64,64,0,patch_r2432_c12160_lbl0.tif
2432,12224,64,64,0,patch_r2432_c12224_lbl0.tif
2432,12288,64,64,0,patch_r2432_c12288_lbl0.tif
2432,12352,64,64,0,patch_r2432_c12352_lbl0.tif
2432,12416,64,64,0,patch_r2432_c12416_lbl0.tif
2432,12480,64,64,0,patch_r2432_c12480_lbl0.tif
2432,12544,64,64,0,patch_r2432_c12544_lbl0.tif
2432,12608,64,64,0,patch_r2432_c12608_lbl0.tif
2432,12672,64,64,0,patch_r2432_c12672_lbl0.tif
2432,12736,64,64,0,patch_r2432_c12736_lbl0.tif
2432,12800,64,64,0,patch_r2432_c12800_lbl0.tif
2432,12864,64,64,0,patch_r2432_c12864_lbl0.tif
2432,12928,64,64,0,patch_r2432_c12928_lbl0.tif
2432,12992,64,64,0,patch_r2432_c12992_lbl0.tif
2432,13056,64,64,0,patch_r2432_c13056_lbl0.tif
2432,13120,64,64,0,patch_r2432_c13120_lbl0.tif
2432,13184,64,64,0,patch_r2432_c13184_lbl0.tif
2432,13248,64,64,0,patch_r2432_c13248_lbl0.tif
2432,13312,64,64,0,patch_r2432_c13312_lbl0.tif
2432,13376,64,64,1,patch_r2432_c13376_lbl1.tif
2432,13440,64,64,1,patch_r2432_c13440_lbl1.tif
2432,13504,64,64,1,patch_r2432_c13504_lbl1.tif
2432,13568,64,64,0,patch_r2432_c13568_lbl0.tif
2432,13632,64,64,0,patch_r2432_c13632_lbl0.tif
2432,13696,64,64,0,patch_r2432_c13696_lbl0.tif
2432,14016,64,64,0,patch_r2432_c14016_lbl0.tif
2432,14080,64,64,0,patch_r2432_c14080_lbl0.tif
2432,14144,64,64,0,patch_r2432_c14144_lbl0.tif
2432,14208,64,64,0,patch_r2432_c14208_lbl0.tif
2432,14272,64,64,0,patch_r2432_c14272_lbl0.tif
2432,14336,64,64,0,patch_r2432_c14336_lbl0.tif
2432,14400,64,64,0,patch_r2432_c14400_lbl0.tif
2496,9600,64,64,0,patch_r2496_c9600_lbl0.tif
2496,9664,64,64,0,patch_r2496_c9664_lbl0.tif
2496,9728,64,64,1,patch_r2496_c9728_lbl1.tif
2496,9792,64,64,0,patch_r2496_c9792_lbl0.tif
2496,9856,64,64,0,patch_r2496_c9856_lbl0.tif
2496,9984,64,64,0,patch_r2496_c9984_lbl0.tif
2496,10048,64,64,0,patch_r2496_c10048_lbl0.tif
2496,10112,64,64,0,patch_r2496_c10112_lbl0.tif
2496,10176,64,64,0,patch_r2496_c10176_lbl0.tif
2496,10240,64,64,0,patch_r2496_c10240_lbl0.tif
2496,10304,64,64,0,patch_r2496_c10304_lbl0.tif
2496,10368,64,64,0,patch_r2496_c10368_lbl0.tif
2496,10432,64,64,0,patch_r2496_c10432_lbl0.tif
2496,10496,64,64,0,patch_r2496_c10496_lbl0.tif
2496,10560,64,64,0,patch_r2496_c10560_lbl0.tif
2496,10624,64,64,0,patch_r2496_c10624_lbl0.tif
2496,10688,64,64,0,patch_r2496_c10688_lbl0.tif
2496,10752,64,64,0,patch_r2496_c10752_lbl0.tif
2496,10816,64,64,0,patch_r2496_c10816_lbl0.tif
2496,10880,64,64,0,patch_r2496_c10880_lbl0.tif
2496,10944,64,64,0,patch_r2496_c10944_lbl0.tif
2496,11008,64,64,0,patch_r2496_c11008_lbl0.tif
2496,11072,64,64,0,patch_r2496_c11072_lbl0.tif
2496,11136,64,64,1,patch_r2496_c11136_lbl1.tif
2496,11200,64,64,0,patch_r2496_c11200_lbl0.tif
2496,11264,64,64,0,patch_r2496_c11264_lbl0.tif
2496,11328,64,64,0,patch_r2496_c11328_lbl0.tif
2496,11392,64,64,0,patch_r2496_c11392_lbl0.tif
2496,11456,64,64,0,patch_r2496_c11456_lbl0.tif
2496,11520,64,64,0,patch_r2496_c11520_lbl0.tif
2496,11584,64,64,0,patch_r2496_c11584_lbl0.tif
2496,11648,64,64,0,patch_r2496_c11648_lbl0.tif
2496,11712,64,64,0,patch_r2496_c11712_lbl0.tif
2496,11776,64,64,0,patch_r2496_c11776_lbl0.tif
2496,11840,64,64,0,patch_r2496_c11840_lbl0.tif
2496,11904,64,64,0,patch_r2496_c11904_lbl0.tif
2496,11968,64,64,0,patch_r2496_c11968_lbl0.tif
2496,12032,64,64,0,patch_r2496_c12032_lbl0.tif
2496,12096,64,64,0,patch_r2496_c12096_lbl0.tif
2496,12160,64,64,0,patch_r2496_c12160_lbl0.tif
2496,12224,64,64,0,patch_r2496_c12224_lbl0.tif
2496,12288,64,64,0,patch_r2496_c12288_lbl0.tif
2496,12352,64,64,0,patch_r2496_c12352_lbl0.tif
2496,12416,64,64,0,patch_r2496_c12416_lbl0.tif
2496,12480,64,64,0,patch_r2496_c12480_lbl0.tif
2496,12544,64,64,0,patch_r2496_c12544_lbl0.tif
2496,12608,64,64,0,patch_r2496_c12608_lbl0.tif
2496,12672,64,64,0,patch_r2496_c12672_lbl0.tif
2496,12736,64,64,0,patch_r2496_c12736_lbl0.tif
2496,12800,64,64,0,patch_r2496_c12800_lbl0.tif
2496,12864,64,64,0,patch_r2496_c12864_lbl0.tif
2496,12928,64,64,0,patch_r2496_c12928_lbl0.tif
2496,12992,64,64,0,patch_r2496_c12992_lbl0.tif
2496,13056,64,64,0,patch_r2496_c13056_lbl0.tif
2496,13120,64,64,0,patch_r2496_c13120_lbl0.tif
2496,13184,64,64,0,patch_r2496_c13184_lbl0.tif
2496,13248,64,64,0,patch_r2496_c13248_lbl0.tif
2496,13312,64,64,0,patch_r2496_c13312_lbl0.tif
2496,13376,64,64,0,patch_r2496_c13376_lbl0.tif
2496,13440,64,64,0,patch_r2496_c13440_lbl0.tif
2496,13504,64,64,0,patch_r2496_c13504_lbl0.tif
2496,13568,64,64,0,patch_r2496_c13568_lbl0.tif
2496,13632,64,64,0,patch_r2496_c13632_lbl0.tif
2496,13696,64,64,0,patch_r2496_c13696_lbl0.tif
2496,13760,64,64,0,patch_r2496_c13760_lbl0.tif
2496,14016,64,64,0,patch_r2496_c14016_lbl0.tif
2496,14080,64,64,0,patch_r2496_c14080_lbl0.tif
2496,14144,64,64,0,patch_r2496_c14144_lbl0.tif
2496,14208,64,64,0,patch_r2496_c14208_lbl0.tif
2496,14272,64,64,0,patch_r2496_c14272_lbl0.tif
2496,14336,64,64,0,patch_r2496_c14336_lbl0.tif
2496,14400,64,64,0,patch_r2496_c14400_lbl0.tif
2560,9536,64,64,0,patch_r2560_c9536_lbl0.tif
2560,9600,64,64,0,patch_r2560_c9600_lbl0.tif
2560,9664,64,64,0,patch_r2560_c9664_lbl0.tif
2560,9728,64,64,0,patch_r2560_c9728_lbl0.tif
2560,9856,64,64,0,patch_r2560_c9856_lbl0.tif
2560,9920,64,64,0,patch_r2560_c9920_lbl0.tif
2560,9984,64,64,0,patch_r2560_c9984_lbl0.tif
2560,10048,64,64,0,patch_r2560_c10048_lbl0.tif
2560,10112,64,64,0,patch_r2560_c10112_lbl0.tif
2560,10176,64,64,0,patch_r2560_c10176_lbl0.tif
2560,10240,64,64,0,patch_r2560_c10240_lbl0.tif
2560,10304,64,64,0,patch_r2560_c10304_lbl0.tif
2560,10368,64,64,0,patch_r2560_c10368_lbl0.tif
2560,10432,64,64,0,patch_r2560_c10432_lbl0.tif
2560,10496,64,64,0,patch_r2560_c10496_lbl0.tif
2560,10560,64,64,0,patch_r2560_c10560_lbl0.tif
2560,10624,64,64,0,patch_r2560_c10624_lbl0.tif
2560,10688,64,64,0,patch_r2560_c10688_lbl0.tif
2560,10752,64,64,0,patch_r2560_c10752_lbl0.tif
2560,10880,64,64,0,patch_r2560_c10880_lbl0.tif
2560,10944,64,64,0,patch_r2560_c10944_lbl0.tif
2560,11008,64,64,0,patch_r2560_c11008_lbl0.tif
2560,11072,64,64,0,patch_r2560_c11072_lbl0.tif
2560,11136,64,64,0,patch_r2560_c11136_lbl0.tif
2560,11200,64,64,0,patch_r2560_c11200_lbl0.tif
2560,11264,64,64,0,patch_r2560_c11264_lbl0.tif
2560,11328,64,64,0,patch_r2560_c11328_lbl0.tif
2560,11392,64,64,0,patch_r2560_c11392_lbl0.tif
2560,11456,64,64,0,patch_r2560_c11456_lbl0.tif
2560,11520,64,64,0,patch_r2560_c11520_lbl0.tif
2560,11584,64,64,0,patch_r2560_c11584_lbl0.tif
2560,11648,64,64,0,patch_r2560_c11648_lbl0.tif
2560,11712,64,64,0,patch_r2560_c11712_lbl0.tif
2560,11776,64,64,0,patch_r2560_c11776_lbl0.tif
2560,11840,64,64,0,patch_r2560_c11840_lbl0.tif
2560,11904,64,64,0,patch_r2560_c11904_lbl0.tif
2560,11968,64,64,0,patch_r2560_c11968_lbl0.tif
2560,12032,64,64,0,patch_r2560_c12032_lbl0.tif
2560,12096,64,64,1,patch_r2560_c12096_lbl1.tif
2560,12160,64,64,0,patch_r2560_c12160_lbl0.tif
2560,12224,64,64,0,patch_r2560_c12224_lbl0.tif
2560,12288,64,64,0,patch_r2560_c12288_lbl0.tif
2560,12352,64,64,0,patch_r2560_c12352_lbl0.tif
2560,12416,64,64,0,patch_r2560_c12416_lbl0.tif
2560,12480,64,64,0,patch_r2560_c12480_lbl0.tif
2560,12544,64,64,0,patch_r2560_c12544_lbl0.tif
2560,12608,64,64,0,patch_r2560_c12608_lbl0.tif
2560,12672,64,64,1,patch_r2560_c12672_lbl1.tif
2560,12736,64,64,0,patch_r2560_c12736_lbl0.tif
2560,12800,64,64,0,patch_r2560_c12800_lbl0.tif
2560,12864,64,64,0,patch_r2560_c12864_lbl0.tif
2560,12928,64,64,0,patch_r2560_c12928_lbl0.tif
2560,12992,64,64,0,patch_r2560_c12992_lbl0.tif
2560,13056,64,64,0,patch_r2560_c13056_lbl0.tif
2560,13120,64,64,1,patch_r2560_c13120_lbl1.tif
2560,13184,64,64,0,patch_r2560_c13184_lbl0.tif
2560,13248,64,64,0,patch_r2560_c13248_lbl0.tif
2560,13312,64,64,0,patch_r2560_c13312_lbl0.tif
2560,13376,64,64,0,patch_r2560_c13376_lbl0.tif
2560,13440,64,64,0,patch_r2560_c13440_lbl0.tif
2560,13504,64,64,0,patch_r2560_c13504_lbl0.tif
2560,13568,64,64,0,patch_r2560_c13568_lbl0.tif
2560,13632,64,64,0,patch_r2560_c13632_lbl0.tif
2560,13696,64,64,0,patch_r2560_c13696_lbl0.tif
2560,13760,64,64,0,patch_r2560_c13760_lbl0.tif
2560,13824,64,64,0,patch_r2560_c13824_lbl0.tif
2560,13888,64,64,0,patch_r2560_c13888_lbl0.tif
2560,14016,64,64,0,patch_r2560_c14016_lbl0.tif
2560,14080,64,64,1,patch_r2560_c14080_lbl1.tif
2560,14144,64,64,0,patch_r2560_c14144_lbl0.tif
2560,14208,64,64,0,patch_r2560_c14208_lbl0.tif
2560,14272,64,64,0,patch_r2560_c14272_lbl0.tif
2560,14336,64,64,0,patch_r2560_c14336_lbl0.tif
2560,14592,64,64,0,patch_r2560_c14592_lbl0.tif
2624,9472,64,64,0,patch_r2624_c9472_lbl0.tif
2624,9920,64,64,0,patch_r2624_c9920_lbl0.tif
2624,9984,64,64,0,patch_r2624_c9984_lbl0.tif
2624,10048,64,64,0,patch_r2624_c10048_lbl0.tif
2624,10112,64,64,0,patch_r2624_c10112_lbl0.tif
2624,10176,64,64,0,patch_r2624_c10176_lbl0.tif
2624,10304,64,64,0,patch_r2624_c10304_lbl0.tif
2624,10368,64,64,0,patch_r2624_c10368_lbl0.tif
2624,10432,64,64,0,patch_r2624_c10432_lbl0.tif
2624,10496,64,64,0,patch_r2624_c10496_lbl0.tif
2624,10560,64,64,0,patch_r2624_c10560_lbl0.tif
2624,10624,64,64,0,patch_r2624_c10624_lbl0.tif
2624,10688,64,64,0,patch_r2624_c10688_lbl0.tif
2624,10752,64,64,0,patch_r2624_c10752_lbl0.tif
2624,10816,64,64,0,patch_r2624_c10816_lbl0.tif
2624,10880,64,64,0,patch_r2624_c10880_lbl0.tif
2624,10944,64,64,0,patch_r2624_c10944_lbl0.tif
2624,11008,64,64,0,patch_r2624_c11008_lbl0.tif
2624,11072,64,64,0,patch_r2624_c11072_lbl0.tif
2624,11136,64,64,0,patch_r2624_c11136_lbl0.tif
2624,11200,64,64,0,patch_r2624_c11200_lbl0.tif
2624,11264,64,64,0,patch_r2624_c11264_lbl0.tif
2624,11328,64,64,0,patch_r2624_c11328_lbl0.tif
2624,11392,64,64,0,patch_r2624_c11392_lbl0.tif
2624,11456,64,64,0,patch_r2624_c11456_lbl0.tif
2624,11520,64,64,0,patch_r2624_c11520_lbl0.tif
2624,11584,64,64,0,patch_r2624_c11584_lbl0.tif
2624,11648,64,64,0,patch_r2624_c11648_lbl0.tif
2624,11712,64,64,1,patch_r2624_c11712_lbl1.tif
2624,11776,64,64,0,patch_r2624_c11776_lbl0.tif
2624,11840,64,64,0,patch_r2624_c11840_lbl0.tif
2624,11904,64,64,0,patch_r2624_c11904_lbl0.tif
2624,11968,64,64,0,patch_r2624_c11968_lbl0.tif
2624,12032,64,64,0,patch_r2624_c12032_lbl0.tif
2624,12096,64,64,0,patch_r2624_c12096_lbl0.tif
2624,12160,64,64,0,patch_r2624_c12160_lbl0.tif
2624,12224,64,64,0,patch_r2624_c12224_lbl0.tif
2624,12288,64,64,0,patch_r2624_c12288_lbl0.tif
2624,12352,64,64,0,patch_r2624_c12352_lbl0.tif
2624,12416,64,64,0,patch_r2624_c12416_lbl0.tif
2624,12480,64,64,1,patch_r2624_c12480_lbl1.tif
2624,12544,64,64,0,patch_r2624_c12544_lbl0.tif
2624,12608,64,64,1,patch_r2624_c12608_lbl1.tif
2624,12672,64,64,0,patch_r2624_c12672_lbl0.tif
2624,12736,64,64,0,patch_r2624_c12736_lbl0.tif
2624,12800,64,64,0,patch_r2624_c12800_lbl0.tif
2624,12864,64,64,0,patch_r2624_c12864_lbl0.tif
2624,12928,64,64,0,patch_r2624_c12928_lbl0.tif
2624,12992,64,64,0,patch_r2624_c12992_lbl0.tif
2624,13056,64,64,0,patch_r2624_c13056_lbl0.tif
2624,13120,64,64,0,patch_r2624_c13120_lbl0.tif
2624,13184,64,64,0,patch_r2624_c13184_lbl0.tif
2624,13248,64,64,1,patch_r2624_c13248_lbl1.tif
2624,13312,64,64,0,patch_r2624_c13312_lbl0.tif
2624,13376,64,64,0,patch_r2624_c13376_lbl0.tif
2624,13440,64,64,0,patch_r2624_c13440_lbl0.tif
2624,13504,64,64,1,patch_r2624_c13504_lbl1.tif
2624,13568,64,64,0,patch_r2624_c13568_lbl0.tif
2624,13632,64,64,0,patch_r2624_c13632_lbl0.tif
2624,13696,64,64,0,patch_r2624_c13696_lbl0.tif
2624,13760,64,64,0,patch_r2624_c13760_lbl0.tif
2624,13824,64,64,0,patch_r2624_c13824_lbl0.tif
2624,13888,64,64,0,patch_r2624_c13888_lbl0.tif
2624,13952,64,64,0,patch_r2624_c13952_lbl0.tif
2624,14016,64,64,0,patch_r2624_c14016_lbl0.tif
2624,14080,64,64,0,patch_r2624_c14080_lbl0.tif
2624,14144,64,64,0,patch_r2624_c14144_lbl0.tif
2624,14208,64,64,0,patch_r2624_c14208_lbl0.tif
2624,14272,64,64,0,patch_r2624_c14272_lbl0.tif
2624,14336,64,64,0,patch_r2624_c14336_lbl0.tif
2624,14400,64,64,0,patch_r2624_c14400_lbl0.tif
2624,14464,64,64,0,patch_r2624_c14464_lbl0.tif
2624,14528,64,64,0,patch_r2624_c14528_lbl0.tif
2624,14592,64,64,0,patch_r2624_c14592_lbl0.tif
2688,9152,64,64,0,patch_r2688_c9152_lbl0.tif
2688,9600,64,64,0,patch_r2688_c9600_lbl0.tif
2688,10048,64,64,0,patch_r2688_c10048_lbl0.tif
2688,10112,64,64,0,patch_r2688_c10112_lbl0.tif
2688,10176,64,64,0,patch_r2688_c10176_lbl0.tif
2688,10240,64,64,1,patch_r2688_c10240_lbl1.tif
2688,10304,64,64,0,patch_r2688_c10304_lbl0.tif
2688,10368,64,64,0,patch_r2688_c10368_lbl0.tif
2688,10432,64,64,0,patch_r2688_c10432_lbl0.tif
2688,10496,64,64,0,patch_r2688_c10496_lbl0.tif
2688,10560,64,64,0,patch_r2688_c10560_lbl0.tif
2688,10624,64,64,0,patch_r2688_c10624_lbl0.tif
2688,10688,64,64,0,patch_r2688_c10688_lbl0.tif
2688,10752,64,64,0,patch_r2688_c10752_lbl0.tif
2688,10816,64,64,0,patch_r2688_c10816_lbl0.tif
2688,10880,64,64,0,patch_r2688_c10880_lbl0.tif
2688,11008,64,64,0,patch_r2688_c11008_lbl0.tif
2688,11072,64,64,0,patch_r2688_c11072_lbl0.tif
2688,11136,64,64,0,patch_r2688_c11136_lbl0.tif
2688,11200,64,64,0,patch_r2688_c11200_lbl0.tif
2688,11264,64,64,0,patch_r2688_c11264_lbl0.tif
2688,11328,64,64,0,patch_r2688_c11328_lbl0.tif
2688,11392,64,64,0,patch_r2688_c11392_lbl0.tif
2688,11456,64,64,0,patch_r2688_c11456_lbl0.tif
2688,11520,64,64,0,patch_r2688_c11520_lbl0.tif
2688,11584,64,64,0,patch_r2688_c11584_lbl0.tif
2688,11648,64,64,0,patch_r2688_c11648_lbl0.tif
2688,11712,64,64,0,patch_r2688_c11712_lbl0.tif
2688,11776,64,64,0,patch_r2688_c11776_lbl0.tif
2688,11840,64,64,0,patch_r2688_c11840_lbl0.tif
2688,11904,64,64,0,patch_r2688_c11904_lbl0.tif
2688,11968,64,64,0,patch_r2688_c11968_lbl0.tif
2688,12032,64,64,0,patch_r2688_c12032_lbl0.tif
2688,12096,64,64,0,patch_r2688_c12096_lbl0.tif
2688,12160,64,64,0,patch_r2688_c12160_lbl0.tif
2688,12224,64,64,0,patch_r2688_c12224_lbl0.tif
2688,12288,64,64,0,patch_r2688_c12288_lbl0.tif
2688,12352,64,64,0,patch_r2688_c12352_lbl0.tif
2688,12416,64,64,0,patch_r2688_c12416_lbl0.tif
2688,12480,64,64,0,patch_r2688_c12480_lbl0.tif
2688,12544,64,64,0,patch_r2688_c12544_lbl0.tif
2688,12608,64,64,0,patch_r2688_c12608_lbl0.tif
2688,12672,64,64,0,patch_r2688_c12672_lbl0.tif
2688,12736,64,64,0,patch_r2688_c12736_lbl0.tif
2688,12800,64,64,0,patch_r2688_c12800_lbl0.tif
2688,12864,64,64,0,patch_r2688_c12864_lbl0.tif
2688,12928,64,64,0,patch_r2688_c12928_lbl0.tif
2688,12992,64,64,0,patch_r2688_c12992_lbl0.tif
2688,13056,64,64,0,patch_r2688_c13056_lbl0.tif
2688,13120,64,64,0,patch_r2688_c13120_lbl0.tif
2688,13184,64,64,0,patch_r2688_c13184_lbl0.tif
2688,13312,64,64,0,patch_r2688_c13312_lbl0.tif
2688,13376,64,64,0,patch_r2688_c13376_lbl0.tif
2688,13440,64,64,0,patch_r2688_c13440_lbl0.tif
2688,13504,64,64,1,patch_r2688_c13504_lbl1.tif
2688,13568,64,64,0,patch_r2688_c13568_lbl0.tif
2688,13632,64,64,0,patch_r2688_c13632_lbl0.tif
2688,13696,64,64,0,patch_r2688_c13696_lbl0.tif
2688,13760,64,64,0,patch_r2688_c13760_lbl0.tif
2688,13824,64,64,0,patch_r2688_c13824_lbl0.tif
2688,13888,64,64,0,patch_r2688_c13888_lbl0.tif
2688,13952,64,64,0,patch_r2688_c13952_lbl0.tif
2688,14016,64,64,0,patch_r2688_c14016_lbl0.tif
2688,14080,64,64,0,patch_r2688_c14080_lbl0.tif
2688,14144,64,64,0,patch_r2688_c14144_lbl0.tif
2688,14208,64,64,0,patch_r2688_c14208_lbl0.tif
2688,14272,64,64,0,patch_r2688_c14272_lbl0.tif
2688,14336,64,64,0,patch_r2688_c14336_lbl0.tif
2688,14400,64,64,0,patch_r2688_c14400_lbl0.tif
2688,14464,64,64,0,patch_r2688_c14464_lbl0.tif
2688,14528,64,64,0,patch_r2688_c14528_lbl0.tif
2688,14592,64,64,0,patch_r2688_c14592_lbl0.tif
2688,14656,64,64,0,patch_r2688_c14656_lbl0.tif
2688,14720,64,64,0,patch_r2688_c14720_lbl0.tif
2752,9152,64,64,0,patch_r2752_c9152_lbl0.tif
2752,9280,64,64,0,patch_r2752_c9280_lbl0.tif
2752,9408,64,64,0,patch_r2752_c9408_lbl0.tif
2752,9472,64,64,0,patch_r2752_c9472_lbl0.tif
2752,9600,64,64,0,patch_r2752_c9600_lbl0.tif
2752,9664,64,64,1,patch_r2752_c9664_lbl1.tif
2752,9856,64,64,0,patch_r2752_c9856_lbl0.tif
2752,10048,64,64,0,patch_r2752_c10048_lbl0.tif
2752,10112,64,64,0,patch_r2752_c10112_lbl0.tif
2752,10176,64,64,0,patch_r2752_c10176_lbl0.tif
2752,10240,64,64,0,patch_r2752_c10240_lbl0.tif
2752,10304,64,64,0,patch_r2752_c10304_lbl0.tif
2752,10368,64,64,0,patch_r2752_c10368_lbl0.tif
2752,10432,64,64,0,patch_r2752_c10432_lbl0.tif
2752,10496,64,64,0,patch_r2752_c10496_lbl0.tif
2752,10560,64,64,0,patch_r2752_c10560_lbl0.tif
2752,10624,64,64,1,patch_r2752_c10624_lbl1.tif
2752,10688,64,64,0,patch_r2752_c10688_lbl0.tif
2752,10752,64,64,0,patch_r2752_c10752_lbl0.tif
2752,10816,64,64,0,patch_r2752_c10816_lbl0.tif
2752,10880,64,64,0,patch_r2752_c10880_lbl0.tif
2752,10944,64,64,0,patch_r2752_c10944_lbl0.tif
2752,11008,64,64,0,patch_r2752_c11008_lbl0.tif
2752,11072,64,64,0,patch_r2752_c11072_lbl0.tif
2752,11136,64,64,0,patch_r2752_c11136_lbl0.tif
2752,11200,64,64,0,patch_r2752_c11200_lbl0.tif
2752,11264,64,64,0,patch_r2752_c11264_lbl0.tif
2752,11328,64,64,0,patch_r2752_c11328_lbl0.tif
2752,11392,64,64,0,patch_r2752_c11392_lbl0.tif
2752,11456,64,64,0,patch_r2752_c11456_lbl0.tif
2752,11520,64,64,0,patch_r2752_c11520_lbl0.tif
